800000,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1250000,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,0,0,0,0,0,0,0,0,0,0,0,0,0
back,0.001,0.01,0.05,0.1,0.2,0.3,0.5,0.7,0.9,1.1,1.3,1.5,1.570796327
1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1559.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1559.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1250000,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,0,0,0,0,0,0,0,0,0,0,0,0,0
transparent,0.001,0.01,0.05,0.1,0.2,0.3,0.5,0.7,0.9,1.1,1.3,1.5,1.57
1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1559.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1559.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,3.6613E-289,3.0116E-254,3.2732E-235,3.1091E-227,1.1481E-226
6000,0,0,0,0,0,0,1.0961E-281,8.1284E-210,1.1011E-172,7.1997E-152,1.6076E-140,9.1676E-136,1.9975E-135
8000,0,0,0,0,1.097E-296,1.0843E-199,2.2757E-123,5.36298E-92,8.66843E-76,1.05727E-66,9.5087E-62,1.13295E-59,1.59166E-59
10000,0,0,0,1.138E-307,5.7214E-155,2.0296E-104,1.21169E-64,2.7126E-48,7.59681E-40,4.13069E-35,1.57695E-32,1.90455E-31,2.27372E-31
15000,0,0,1.1314E-186,8.13709E-94,1.66547E-47,3.56655E-32,4.1253E-20,3.75025E-15,1.36751E-12,3.73312E-11,2.26504E-10,4.82187E-10,5.08805E-10
20000,0,0,3.69298E-81,5.4121E-41,5.82901E-21,2.49471E-14,4.12152E-09,5.75363E-07,7.38074E-06,3.08543E-05,6.72991E-05,9.33145E-05,9.55087E-05
30000,0,1.6556E-132,4.2978E-27,6.31142E-14,2.32769E-07,3.47363E-05,0.001783684,0.009004013,0.020782754,0.033215803,0.04289165,0.047742175,0.048107318
40000,0,3.83493E-67,5.14561E-14,2.22538E-07,0.000453943,0.005657214,0.041180672,0.09312313,0.141951589,0.179793294,0.204517471,0.21586427,0.216694774
50000,0,9.90653E-44,2.48738E-09,4.92593E-05,0.006845896,0.035061056,0.126771938,0.215016394,0.282498672,0.32920828,0.35785121,0.370583805,0.371506353
60000,0,3.51087E-33,3.20986E-07,0.000561281,0.023250326,0.07976263,0.210408806,0.313491299,0.385202987,0.43235633,0.460453116,0.472764144,0.473652079
80000,1.7647E-236,2.65631E-24,1.91853E-05,0.004350442,0.065063632,0.159310021,0.32229889,0.430573375,0.500075861,0.543835469,0.569286015,0.580302801,0.581094333
100000,8.5074E-200,1.2378E-20,0.000103977,0.010138568,0.099536506,0.212018498,0.384391295,0.490895766,0.557013585,0.59790017,0.621442555,0.631582237,0.632309591
150000,1.0347E-161,7.96557E-17,0.000601112,0.024404073,0.154768632,0.285264848,0.461543254,0.56248058,0.622996147,0.659724878,0.680653978,0.689621146,0.690263329
200000,1.3266E-143,5.15274E-15,0.001384408,0.037054721,0.190910103,0.3284906,0.503480228,0.600089326,0.657055461,0.691323409,0.710753714,0.719058051,0.719652297
300000,1.854E-122,6.70826E-13,0.003667311,0.060346213,0.24392925,0.387325392,0.557298722,0.647201065,0.69919181,0.730142976,0.747591268,0.755026891,0.755558484
400000,4.2945E-109,1.45584E-11,0.00678821,0.08213364,0.28479705,0.429833878,0.594243928,0.678867492,0.72720679,0.755795327,0.771852797,0.778683168,0.779171207
500000,2.1933E-99,1.36128E-10,0.010616948,0.102745975,0.318714253,0.463608918,0.622607507,0.702837177,0.748258126,0.774992477,0.789968586,0.796330487,0.796784861
600000,7.12774E-92,7.67617E-10,0.015007196,0.122182435,0.347706141,0.491553614,0.645480038,0.721963372,0.764964236,0.790180569,0.804277245,0.810259383,0.810686494
800000,1.20187E-80,1.01825E-08,0.025172781,0.158294251,0.396025236,0.536489467,0.681240131,0.751523134,0.790630321,0.813436685,0.826146918,0.831532382,0.831916704
1000000,1.58201E-72,6.60393E-08,0.036591982,0.190894822,0.435102458,0.571525983,0.708330284,0.773652233,0.809727113,0.830680974,0.842332803,0.847264303,0.847616105
1250000,6.20656E-65,3.79471E-07,0.051918485,0.227434972,0.475131736,0.606361776,0.734640467,0.794937828,0.828004635,0.847139404,0.85775754,0.862246853,0.862567004
1500000,3.29069E-59,1.41786E-06,0.067586264,0.259535709,0.507724273,0.634019367,0.755118386,0.811370168,0.842055308,0.859761749,0.869571863,0.873716282,0.874011765
2000000,3.05329E-51,8.8796E-06,0.097560598,0.311892451,0.556842214,0.674626485,0.784573888,0.834808222,0.862009302,0.877643652,0.886286815,0.889934242,0.890194201
3000000,4.2873E-42,7.2971E-05,0.148695899,0.385151544,0.619121045,0.724464297,0.819811107,0.862553373,0.885502106,0.89863284,0.905873716,0.908925534,0.909142956
4000000,5.17705E-37,0.000235152,0.18792272,0.433047373,0.656682195,0.753725888,0.840066699,0.878363854,0.898829214,0.910509636,0.916941762,0.919650821,0.919843781
5000000,7.38522E-34,0.000486163,0.217315748,0.465726392,0.681133563,0.772479721,0.852890077,0.888322684,0.907201906,0.917960261,0.923879497,0.926371457,0.926548929
6000000,9.61391E-32,0.000791114,0.239551864,0.48900297,0.698032716,0.785312282,0.861595901,0.895061927,0.912858332,0.922989043,0.928559713,0.930904247,0.931071205
8000000,3.38603E-29,0.001422074,0.269374559,0.518587316,0.718943923,0.801051389,0.87219942,0.903246714,0.919717884,0.929082394,0.934228145,0.936393084,0.936547235
10000000,8.31592E-28,0.001958603,0.287192151,0.535484973,0.730621882,0.809775611,0.878042537,0.907746091,0.923484042,0.932425537,0.937336966,0.939402926,0.939550021
15000000,2.27437E-26,0.00272674,0.306848178,0.553529495,0.742891773,0.818892956,0.884123205,0.912420266,0.927393003,0.935893697,0.94056116,0.942524108,0.942663859
20000000,4.70207E-26,0.002932156,0.31133987,0.557571172,0.745612625,0.820908025,0.885463612,0.913449521,0.928253279,0.936656726,0.941270392,0.943210632,0.943348765
