1250000,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,0,0,0,0,0,0,0,0,0,0,0,0,0
back,0.001,0.01,0.05,0.1,0.2,0.3,0.5,0.7,0.9,1.1,1.3,1.5,1.570796327
1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1250000,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,0,0,0,0,0,0,0,0,0,0,0,0,0
transparent,0.001,0.01,0.05,0.1,0.2,0.3,0.5,0.7,0.9,1.1,1.3,1.5,1.57
1000,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
1500,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.08E-302,7.67E-225,4.84E-185,9.91E-163,1.45E-150,1.81E-145,4.18E-145
2000,0,0,0.00E+00,0.00E+00,8.79E-303,8.64E-204,6.77E-126,7.07E-94,2.46E-77,4.63E-68,5.26E-63,6.92E-61,9.79E-61
3000,0,0.00E+00,0.00E+00,6.64E-172,9.58E-87,1.49E-58,2.26304E-36,2.97052E-27,1.52662E-22,6.67706E-20,1.83828E-18,7.37586E-18,8.14186E-18
4000,0,0.00E+00,2.42E-140,1.27E-70,7.52875E-36,2.44162E-24,2.78774E-15,1.47362E-11,1.2358E-09,1.48001E-08,5.73029E-08,1.01055E-07,1.05216E-07
5000,0,0.00E+00,5.83E-71,6.9012E-36,2.14384E-18,1.32371E-12,4.76668E-08,3.55748E-06,3.30212E-05,0.000115144,0.000227505,0.000302646,0.000308851
6000,0.00E+00,9.25E-204,2.38E-41,4.60333E-21,6.03227E-11,1.34811E-07,5.82277E-05,0.000705371,0.002559175,0.005270465,0.007814637,0.009217142,0.009325978
8000,0.00E+00,4.91E-91,8.53166E-19,8.99936E-10,2.84706E-05,0.000879281,0.013072112,0.039644981,0.070328725,0.096981091,0.115551033,0.124354116,0.12500511
10000,0.00E+00,1.12E-52,4.03201E-11,6.25543E-06,0.002426973,0.017460551,0.082489004,0.156165133,0.217166895,0.261261012,0.288964708,0.301431029,0.302337789
15000,2.20E-247,2.15692E-25,1.16089E-05,0.003383052,0.057339222,0.146333766,0.305854144,0.414114848,0.48430108,0.528727797,0.5546434,0.56587827,0.566685853
20000,1.39E-181,8.20647E-19,0.000240649,0.015432205,0.122932332,0.24434866,0.419533262,0.523918211,0.58765014,0.626710478,0.64908955,0.658704142,0.659393285
30000,1.05E-144,3.99972E-15,0.001315993,0.036126385,0.188491483,0.325687033,0.500827152,0.597734467,0.65493421,0.689361311,0.708887739,0.717234419,0.717831724
40000,1.72E-132,6.65711E-14,0.002309951,0.047879752,0.217151344,0.358199873,0.531081007,0.624403293,0.678872242,0.711459315,0.729880394,0.737741395,0.738303645
50000,1.40E-125,3.26783E-13,0.003175798,0.056151769,0.235256726,0.37801293,0.549000919,0.64001594,0.692801664,0.724274468,0.742032019,0.749602678,0.750144
60000,1.11E-120,1.01011E-12,0.003980283,0.062871722,0.249006823,0.39272723,0.562076916,0.65132611,0.702854753,0.733503976,0.750773639,0.758131341,0.758657324
80000,2.74E-113,5.54052E-12,0.00559512,0.074558234,0.271279672,0.416009732,0.582389532,0.668763239,0.718293383,0.747646824,0.764152893,0.771178132,0.771680186
100000,2.01E-107,2.13833E-11,0.007330966,0.085358141,0.290361752,0.435462084,0.599028186,0.682930778,0.730784536,0.759062642,0.774938484,0.781690046,0.782172419
150000,2.46E-96,2.74693E-10,0.012218121,0.110231404,0.330178215,0.474754468,0.631791783,0.710538382,0.754994467,0.781121602,0.795745329,0.801954935,0.802398373
200000,3.20E-88,1.77967E-09,0.017756931,0.13291949,0.362738906,0.505741286,0.656901189,0.731448736,0.773220151,0.797671436,0.811326744,0.817118673,0.817532138
300000,9.33E-77,2.49388E-08,0.030113873,0.173153609,0.414289463,0.552999749,0.694087803,0.762045525,0.799723125,0.821653647,0.833862728,0.839033082,0.839401992
400000,8.71E-69,1.56281E-07,0.043474691,0.208097212,0.454382573,0.588430138,0.721171963,0.784066284,0.818680462,0.838748787,0.849896746,0.854612563,0.854948924
500000,6.63E-63,6.05393E-07,0.057004593,0.238328816,0.486434876,0.616021882,0.741832829,0.80072247,0.832956694,0.851590995,0.861925661,0.866293904,0.866605394
600000,3.26E-58,1.78343E-06,0.070760568,0.265568172,0.513620595,0.63895993,0.758740046,0.814264406,0.844524803,0.861977561,0.87164448,0.875727845,0.876018962
800000,3.13E-51,8.90147E-06,0.097608629,0.311969315,0.556911169,0.674682645,0.784614147,0.834840101,0.862036373,0.877667878,0.886309443,0.88995619,0.8902161
1000000,3.88E-46,2.87643E-05,0.123426233,0.350861144,0.59077991,0.701998845,0.804046224,0.850178892,0.875041033,0.889295031,0.897164056,0.900482465,0.900718921
1250000,2.48E-41,8.69606E-05,0.154006667,0.391977775,0.62461099,0.728776746,0.822815745,0.864904897,0.887487001,0.900403094,0.907524118,0.910525108,0.910738901
1500000,1.16315E-37,0.000202536,0.182391663,0.426618945,0.651765397,0.749927332,0.837454505,0.876330432,0.897117586,0.908985475,0.915521998,0.918275272,0.918471387
2000000,2.29266E-32,0.000685459,0.232778648,0.482031587,0.693014183,0.781512138,0.859023546,0.893072468,0.911189316,0.921505616,0.927179308,0.929567406,0.92973747
3000000,6.13618E-26,0.00301126,0.313002558,0.559059887,0.746612352,0.821647819,0.8859554,0.913827049,0.928568784,0.936936543,0.941530471,0.943462379,0.943599918
4000000,3.94664E-22,0.00723748,0.373032094,0.61038684,0.780304931,0.846393987,0.902309196,0.926350977,0.939022104,0.946200998,0.950138113,0.951792941,0.951910734
5000000,1.39043E-19,0.01301019,0.419474755,0.647316772,0.803682009,0.863358161,0.913414339,0.934822318,0.946078622,0.952447909,0.955938568,0.95740523,0.957509617
6000000,9.09773E-18,0.019763561,0.456075423,0.675001923,0.82077474,0.87565971,0.921414927,0.940909085,0.951141808,0.95692671,0.960095518,0.961426615,0.961521347
8000000,2.42849E-15,0.034554894,0.510017362,0.713854218,0.844184274,0.892372103,0.932215474,0.949104638,0.957949981,0.962944549,0.965678611,0.966826704,0.966908403
10000000,8.47132E-14,0.049291671,0.54758318,0.739709865,0.859413139,0.903162672,0.939147782,0.954352136,0.962303674,0.966790124,0.969244997,0.970275634,0.97034897
15000000,1.16176E-11,0.080629397,0.604242373,0.777085317,0.880966467,0.918328046,0.948837183,0.961670081,0.968368067,0.972143236,0.974207702,0.975074178,0.975135827
20000000,1.3859E-10,0.103313437,0.634968925,0.796622975,0.892028054,0.926063931,0.95375611,0.965377792,0.971437522,0.974851133,0.976717327,0.977500471,0.977556188
15000000,2.31411E-18,0.017234921,0.443752416,0.665808903,0.815138349,0.87161259,0.918787579,0.938911722,0.949480974,0.955457885,0.958732406,0.960108022,0.960205924
20000000,3.81341E-18,0.018117683,0.448209586,0.669148515,0.817190371,0.87308707,0.919745337,0.939639998,0.950086618,0.955993546,0.959229533,0.960588921,0.960685667
